#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::javascript	在字符串中，{{c1::\n}} 表示换行。	特殊字符 \n	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	在字符串中，{{c1::\t}} 表示制表符 (Tab)。	特殊字符 \t	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	在字符串中，{{c1::\r}} 表示回车。	特殊字符 \r	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	在字符串中，{{c1::\\}} 表示一个反斜杠字符。	转义反斜杠	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::\uXXXX}} 是由四位十六进制数字指定的 Unicode 字符。	Unicode 转义	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	你可以通过在行尾添加{{c1::反斜杠}} (\) 来在代码中跨行书写字符串字面量。	跨行书写	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	忽略非特殊字符前的反斜杠的使用已{{c1::废弃}}。	转义建议	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 借用了 Java、{{c1::C}} 和 C++ 的大部分语法。	语法来源	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 的语法也受到了 Awk、Perl 和 {{c1::Python}} 的影响。	语法影响	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	变量 Früh 和 früh 在 JavaScript 中是{{c1::不同}}的。	标识符差异	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	空格、制表符和换行符都被视为{{c1::空白}} (whitespace)。	空白定义	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	注释在脚本执行期间会被{{c1::丢弃}}。	注释处理	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 建议在每个语句后始终写一个{{c1::分号}}。	编码规范	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::const}} 声明的是块作用域的局部变量。	const 作用域	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	你可以使用 Unicode {{c1::转义序列}}来表示标识符中的字符。	标识符 Unicode	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	如果使用初始化器赋值，则让变量以后可以在代码中访问而不会抛出 {{c1::ReferenceError}}。	声明的作用	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	模块模式下的代码属于{{c1::模块}}作用域。	模块作用域	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	脚本模式下运行的所有代码的默认作用域是{{c1::全局}}作用域。	全局作用域	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	使用 var 声明的变量的提升也被称为将其“{{c1::抬升}}”到作用域顶部。	提升俗称	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	在 Web 页面中，你可以使用 {{c1::window.变量名}} 语法读写全局变量。	窗口全局读写	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	如果你在 iframe 中，可以引用父文档的变量为 {{c1::parent.变量名}}。	iframe 变量访问	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 字面量可以使用十进制、十六进制、八进制或{{c1::二进制}}。	BigInt 进制	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	BigInt {{c1::不允许}}使用以零开头的八进制语法（如 0123n）。	BigInt 语法限制	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	对象字面量支持设置原型、定义方法和调用 {{c1::super}}。	增强对象字面量	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	对象字面量支持使用表达式来{{c1::计算}}属性名。	计算属性名	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	你应该优先使用{{c1::字符串字面量}}，除非必须使用 String 对象。	字符串建议	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	字符串字面量的 {{c1::length}} 属性可以打印包含空格在内的字符数。	字符串长度	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	模板字面量类似于 Perl 和 {{c1::Python}} 中的字符串插值。	模板对比	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	标签模板通过在字面量前加上{{c1::函数名}}来调用。	标签模板调用	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::\0}} 在字符串中代表空字节 (Null Byte)。	特殊字符 \0	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::\b}} 在字符串中代表退格 (Backspace)。	特殊字符 \b	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::\v}} 在字符串中代表垂直制表符 (Vertical tab)。	特殊字符 \v	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::\xXX}} 是由两位十六进制数字指定的 Latin-1 字符。	Latin-1 转义 (Hex)	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::\u{XXXXX}}} 允许转义 Unicode 码点。	码点转义	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	转义引号的方法是在其前面加上{{c1::反斜杠}}。	转义引号	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	要在字符串中包含字面意义的反斜杠，必须将其{{c1::转义}} (\\)。	反斜杠转义	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	尽管字面量通常要求无符号，但 {{c1::-123.4}} 是有效的表达式（负号是运算符）。	负数解析	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	对象属性名可以是任何字符串，包括{{c1::空字符串}}。	空属性名	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	由于 {{c1::eval}} 的行为，控制台会返回输入的最后一个表达式的结果。	控制台行为	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::变量}}是应用中值的符号名称。	变量定义	"#CSSC::#Topic::Javascript::01-guide::02-GrammarAndTypes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 代码中的语句使用{{c1::分号 ( ; )}}字符进行分隔。	分号 (Semicolon)	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	任何 JavaScript {{c1::表达式}}也都是一个语句。	表达式 (Expression)	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	最基本的语句是{{c1::块语句}}，它被用于对语句进行分组。	块语句 (Block statement)	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	块语句由一对{{c1::花括号}} ({}) 定界。	花括号 (Curly braces)	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::var}} 声明的变量不具备块作用域。	var 限制	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	var 声明的变量的作用域是包含它的{{c1::函数}}或脚本。	var 作用域	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	可以通过使用 {{c1::let}} 或 const 来减轻 var 的非块级作用域带来的影响。	块级作用域解决	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::条件语句}}是指在指定条件为真时执行的一组命令。	条件语句 (Conditional statements)	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 支持两种条件语句：if...else 和 {{c1::switch}}。	条件语句类型	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	当逻辑条件为真时，使用 {{c1::if}} 语句执行相关语句。	if 语句	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	当 if 语句的条件为假时，使用可选的 {{c1::else}} 子句执行语句。	else 子句	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 if 语句中，条件可以是任何计算结果为 {{c1::true 或 false}} 的表达式。	if 条件值	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::else if}} 来按顺序测试多个条件。	else if	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在有多个条件的情况下，只有{{c1::第一个}}计算结果为真的逻辑条件会被执行。	多条件执行规则	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	要在条件分支中执行多个语句，应将它们组合在一个{{c1::块语句}}中。	多语句分组	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	最佳实践：在 if 语句中，即使只有一行语句，也应始终使用{{c1::块语句}}。	if 最佳实践	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	一般建议不要在 if 条件中使用像 x = y 这样的{{c1::赋值}}。	赋值警告	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，{{c1::undefined}} 被视为假值 (Falsy)。	Falsy: undefined	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，{{c1::null}} 被视为假值 (Falsy)。	Falsy: null	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，数值 {{c1::0}} 被视为假值 (Falsy)。	Falsy: 0	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，{{c1::NaN}} 被视为假值 (Falsy)。	Falsy: NaN	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	"在 JavaScript 中，{{c1::空字符串 ("")}} 被视为假值 (Falsy)。"	Falsy: 空字符串	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	除指定的假值外，所有其他值（包括所有对象）在条件语句中都计算为 {{c1::true}}。	真值规则	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	条件判断时，不要混淆原始布尔值与布尔{{c1::对象}}的 true/false。	布尔对象区别	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	new Boolean(false) 作为一个对象，在条件评估中被视为 {{c1::true}}。	Boolean 对象评估	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::switch}} 语句允许程序计算一个表达式，并尝试将该值与 case 标签匹配。	switch 定义	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	如果 switch 匹配成功，程序将执行相关的{{c1::语句}}。	switch 匹配行为	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 switch 中，如果没有找到匹配的标签，程序会查找可选的 {{c1::default}} 子句。	default 子句	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	按照惯例，default 子句通常写在 switch 的{{c1::最后}}一部分。	default 惯例	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	switch 中可选的 {{c1::break}} 语句确保程序在执行匹配的语句后跳出 switch。	break 作用	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	如果 switch 中省略了 break，程序将继续执行{{c1::下一个}} case 下的语句。	省略 break 行为	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::throw}} 语句抛出异常。	throw 语句	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::try...catch}} 语句处理异常。	异常处理语句	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	虽然可以抛出数字或字符串，但使用专门创建的{{c1::异常类型}}（如 Error）通常更有效。	异常类型建议	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	throw 语句可以抛出{{c1::任何}}表达式，而不仅仅是特定类型的表达式。	throw 范围	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	try...catch 语句由一个 try 块和一个{{c1::catch}} 块（指定异常发生时的对策）组成。	try...catch 结构	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	如果 try 块中的任何语句抛出异常，控制权会{{c1::立即}}转移到 catch 块。	异常转移	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	如果在 try 块中没有抛出异常，则 {{c1::catch}} 块将被跳过。	catch 跳过	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::finally}} 块在 try 和 catch 块执行之后、try...catch 后续语句之前执行。	finally 执行时机	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	catch 块指定一个{{c1::标识符}}（如 e），用于保存 throw 语句指定的值。	catch 标识符	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	catch 块中的标识符仅在 catch 块的{{c1::执行期间}}存在。	标识符生命周期	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	调试时，建议在 catch 块中使用 {{c1::console.error()}} 而不是 console.log()。	catch 调试建议	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	finally 块{{c1::无论是否}}抛出异常都会执行。	finally 保证	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	即使没有 catch 块处理抛出的异常，{{c1::finally}} 块中的语句也会执行。	finally 执行逻辑	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 finally 块使脚本在发生异常时{{c1::优雅地失败}}（例如释放资源）。	finally 用途	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	如果 finally 块返回一个值，该值将成为整个 try...catch...finally 的{{c1::返回值}}。	finally 返回值	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	finally 块中的 return 语句会{{c1::覆盖}} try 或 catch 块中的任何 return 语句。	finally 覆盖 return	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	finally 块也会覆盖在 catch 块中抛出或{{c1::重新抛出}}的异常。	finally 覆盖 throw	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	如果内部 try 块没有 catch 块，则它{{c1::必须}}包含一个 finally 块。	嵌套 try 规则	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	Error 对象的 {{c1::name}} 属性提供错误的常规类别（如 DOMException）。	Error 属性: name	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	Error 对象的 {{c1::message}} 属性通常提供比将对象转换为字符串更简练的消息。	Error 属性: message	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	如果 catch 块不区分自己的异常和系统异常，可以使用 {{c1::Error 构造函数}}。	Error 构造函数	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	"throw {{c1::""Error2"";}} 是抛出字符串类型异常的例子。"	throw 字符串	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	throw {{c1::42;}} 是抛出数字类型异常的例子。	throw 数字	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	控制流语句允许在应用中加入大量的{{c1::交互性}}。	控制流目的	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 try...catch 中，try 块用于包含{{c1::希望成功}}执行的语句。	try 块目的	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 switch 中，可以使用 {{c1::default}} 来处理没有匹配到任何 case 的情况。	switch 默认处理	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	在 if 语句中，条件只要是逻辑结果为 {{c1::true}} 的表达式即可执行。	if 执行条件	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	使用 finally 确保资源（如文件）{{c1::永远不会}}在错误发生时被保持打开状态。	finally 资源管理	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	console.error() 会将消息格式化为错误，并将其添加到页面的{{c1::错误列表}}中。	console.error 优点	"#CSSC::#Topic::Javascript::01-guide::03-ControlFlow"
Cloze	Inbox::CSSC::02dev::javascript	循环本质上是重复执行一个动作，该动作被执行的次数甚至可以是 {{c1::零}} 次。	零 (Zero)	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 提供的 {{c1::for}} 循环会重复执行，直到指定的循环条件计算结果为 false。	for 循环	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	for 循环的初始化表达式 (initialization) 通常用于初始化一个或多个{{c1::循环计数器}}。	循环计数器 (Loop counters)	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	如果 for 循环完全省略了条件表达式 (condition)，则该条件会被默认为 {{c1::true}}。	默认为 true	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	在 for 循环中，{{c1::更新表达式}} (afterthought) 会在每次循环体执行之后被执行。	更新表达式 (afterthought)	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	要在循环中执行多个语句，应使用{{c1::块语句}} ({ }) 将这些语句组合在一起。	块语句 (Block statement)	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::do...while}} 语句会在检查条件之前，先将语句执行一次。	do...while	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	当 condition 为 false 时，do...while 循环停止执行，控制权将传递给该语句{{c1::之后}}的语句。	执行停止后	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::while}} 语句只要指定的条件评估为 true，就会一直执行其语句。	while	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	while 语句的条件测试发生在循环体语句执行{{c1::之前}}。	执行前检查	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	务必确保循环中的条件最终会变为 {{c1::false}}，否则会产生无限循环。	false	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::标记语句}} (labeled statement) 为语句提供一个标识符，让你可以程序中的其他地方引用它。	标记语句 (labeled statement)	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	标记语句的标识符 (label) 不能是 {{c1::保留字}}。	标识符限制	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	不带标记的 {{c1::break}} 语句会立即终止最内层的循环或 switch 语句。	break	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	带标记的 break 语句会终止指定的{{c1::已标记}}语句。	带标记 break	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::continue}} 语句用于重新开始 while、do-while、for 或 label 语句。	continue	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	与 break 不同，continue {{c1::不会}}完全终止循环的执行。	continue 特性	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	在 while 循环中，使用 continue 会跳转回{{c1::条件}} (condition) 判断。	while + continue	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	在 for 循环中，使用 continue 会跳转到{{c1::更新表达式}} (afterthought)。	for + continue	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	带标记的 continue 语句适用于由该标记指定的{{c1::循环}}语句。	标记 continue	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::for...in}} 语句遍历一个对象的所有可枚举属性。	for...in	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	for...in 循环中的变量在每次迭代中会被赋值为属性的{{c1::名称}}。	属性名称	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	遍历数组时，建议使用传统的 {{c1::for}} 循环，而不是 for...in。	数组遍历建议	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	for...in 除了遍历数组索引，还会遍历用户定义的{{c1::属性}}。	for...in 风险	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::for...of}} 语句在可迭代对象（如 Array、Map、Set）上创建循环。	for...of	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	for...in 遍历属性名，而 for...of 遍历属性{{c1::值}}。	for...of 核心区别	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::Object.entries()}} 同时遍历对象的键和值。	Object.entries()	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	在 for...of 循环中结合{{c1::解构}} (destructuring) 语法可以更方便地处理键值对。	解构 (Destructuring)	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	for 循环的语法结构为：for ([initialization]; [condition]; [{{c1::afterthought}}]) statement	for 语法	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	初始化表达式 initialization 不仅可以初始化计数器，还可以用于{{c1::声明变量}}。	初始化作用	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	如果 for 循环的 condition 计算结果为 {{c1::false}}，循环将终止。	终止条件	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::arguments}} 对象是一个可迭代对象，可以使用 for...of 进行遍历。	arguments 对象	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	无限循环示例：while ({{c1::true}}) { ... }。	无限循环	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	在多层嵌套循环中，使用带{{c1::标记}}的 break 可以一次跳出多层循环。	多层跳出	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	for...in 遍历的是{{c1::可枚举}} (enumerable) 属性。	可枚举 (enumerable)	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	在 for 循环中，初始化表达式执行且仅执行 {{c1::1}} 次。	执行次数	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 的 for 循环与 {{c1::Java}} 和 C 语言中的 for 循环非常相似。	语言对比	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	当循环只有一条语句时，块语句花括号是{{c1::可选}}的。	花括号可选性	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	do...while 语句中，在循环体执行结束时会检查{{c1::条件}}。	do...while 检查时机	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
Cloze	Inbox::CSSC::02dev::javascript	如果 while 的条件在第一次评估时就为 false，则循环体语句{{c1::不会}}被执行。	首次评估为 false	"#CSSC::#Topic::Javascript::01-guide::04-LoopsAndIteration"
